% Profile based on data from DNS by
% R.Moser and M.Lee (2014) at Re_tau = 1000
% which is equivalent to Re_b = 40000
% using bulk velocity and full channel width
%
% Converted by Michael Hayek for interpolation
% onto inlet cells for inlet BC
%
% y	U
%----------------------------
0.3104704687	1.0780945716
0.3133522172	1.0795414336
0.316241189	1.0809753784
0.3191372724	1.0823959558
0.3220403552	1.0838027961
0.3249503252	1.0851956022
0.3278670696	1.0865741143
0.3307904757	1.0879383625
0.3337204302	1.0892881533
0.3366568199	1.0906225354
0.3395995309	1.0919407858
0.3425484496	1.0932427956
0.3455034617	1.09452835
0.3484644528	1.0957968744
0.3514313085	1.0970476915
0.3544039138	1.0982802878
0.3573821537	1.0994944549
0.3603659131	1.1006903944
0.3633550763	1.1018684351
0.3663495277	1.103028389
0.3693491515	1.1041699318
0.3723538315	1.1052929703
0.3753634514	1.1063970799
0.3783778949	1.1074817595
0.3813970451	1.1085469207
0.3844207854	1.1095926242
0.3874489986	1.1106186409
0.3904815676	1.111624451
0.393518375	1.1126098124
0.3965593033	1.113574714
0.3996042347	1.1145186198
0.4026530516	1.1154407002
0.4057056358	1.1163404972
0.4087618692	1.1172176794
0.4118216336	1.1180717057
0.4148848105	1.1189019264
0.4179512814	1.1197076439
0.4210209277	1.1204882538
0.4240936304	1.1212433054
0.4271692708	1.1219722736
0.4302477297	1.1226744143
0.4333288881	1.1233489819
0.4364126267	1.1239955141
0.4394988261	1.1246137569
0.442587367	1.1252034705
0.4456781298	1.1257644687
0.4487709948	1.1262967891
0.4518658424	1.1268004561
0.4549625528	1.127275117
0.4580610062	1.1277203263
0.4611610827	1.1281357833
0.4642626622	1.128521285
0.4673656248	1.1288766563
0.4704698504	1.1292015478
0.4735752187	1.1294955781
0.4766816098	1.1297583139
0.4797889032	1.1299891812
0.4828969789	1.1301877693
0.4860057164	1.1303538195
0.4891149955	1.1304870726
0.4922246959	1.1305872716
0.4953346972	1.1306541997
0.498444879	1.1306877133
0.5	1.130696
0.501555121	1.1306877133
0.5046653028	1.1306541997
0.5077753041	1.1305872716
0.5108850045	1.1304870726
0.5139942836	1.1303538195
0.5171030211	1.1301877693
0.5202110968	1.1299891812
0.5233183902	1.1297583139
0.5264247813	1.1294955781
0.5295301496	1.1292015478
0.5326343752	1.1288766563
0.5357373378	1.128521285
0.5388389173	1.1281357833
0.5419389938	1.1277203263
0.5450374472	1.127275117
0.5481341576	1.1268004561
0.5512290052	1.1262967891
0.5543218702	1.1257644687
0.557412633	1.1252034705
0.5605011739	1.1246137569
0.5635873733	1.1239955141
0.5666711119	1.1233489819
0.5697522703	1.1226744143
0.5728307292	1.1219722736
0.5759063696	1.1212433054
0.5789790723	1.1204882538
0.5820487186	1.1197076439
0.5851151895	1.1189019264
0.5881783664	1.1180717057
0.5912381308	1.1172176794
0.5942943642	1.1163404972
0.5973469484	1.1154407002
0.6003957653	1.1145186198
0.6034406967	1.113574714
0.606481625	1.1126098124
0.6095184324	1.111624451
0.6125510014	1.1106186409
0.6155792146	1.1095926242
0.6186029549	1.1085469207
0.6216221051	1.1074817595
0.6246365486	1.1063970799
0.6276461685	1.1052929703
0.6306508485	1.1041699318
0.6336504723	1.103028389
0.6366449237	1.1018684351
0.6396340869	1.1006903944
0.6426178463	1.0994944549
0.6455960862	1.0982802878
0.6485686915	1.0970476915
0.6515355472	1.0957968744
0.6544965383	1.09452835
0.6574515504	1.0932427956
0.6604004691	1.0919407858
0.6633431801	1.0906225354
0.6662795698	1.0892881533
0.6692095243	1.0879383625
0.6721329304	1.0865741143
0.6750496748	1.0851956022
0.6779596448	1.0838027961
0.6808627276	1.0823959558
0.683758811	1.0809753784
0.6866477828	1.0795414336
0.6895295313	1.0780945716
0.6924039449	1.0766351183
0.6952709125	1.0751630815
0.6981303229	1.0736784918
0.7009820656	1.0721815487
0.7038260303	1.070672414
0.7066621067	1.0691516863
0.7094901853	1.0676200756
0.7123101565	1.0660775503
0.7151219112	1.0645238434
0.7179253407	1.0629588426
0.7207203363	1.0613824147
0.7235067899	1.0597945114
0.7262845938	1.0581951586
0.7290536403	1.0565843988
0.7318138224	1.0549625679
0.7345650331	1.0533302495
0.7373071662	1.0516878932
0.7400401153	1.0500357299
0.7427637748	1.048373785
0.7454780392	1.0467020933
0.7481828035	1.0450205244
0.750877963	1.0433286574
0.7535634135	1.0416260028
0.7562390509	1.0399118495
0.7589047718	1.038185745
0.761560473	1.0364479975
0.7642060517	1.0346991203
0.7668414055	1.0329397533
0.7694664324	1.0311705544
0.7720810309	1.0293918092
0.7746850997	1.0276038543
0.7772785381	1.0258072412
0.7798612456	1.0240023416
0.7824331225	1.022189056
0.7849940691	1.0203670708
0.7875439862	1.0185361546
0.7900827753	1.0166960746
0.7926103381	1.0148463958
0.7951265768	1.012986591
0.7976313939	1.0111165091
0.8001246926	1.0092362272
0.8026063763	1.0073453606
0.805076349	1.0054434127
0.8075345151	1.0035305943
0.8099807796	1.0016072083
0.8124150476	0.9996731253
0.8148372251	0.997728361
0.8172472182	0.9957732842
0.8196449337	0.9938080407
0.8220302789	0.9918320689
0.8244031613	0.9898447901
0.8267634892	0.9878461142
0.8291111712	0.9858361482
0.8314461165	0.9838149929
0.8337682347	0.9817828571
0.8360774359	0.9797399422
0.8383736308	0.9776862079
0.8406567304	0.9756211925
0.8429266465	0.9735444471
0.8451832913	0.9714562149
0.8474265772	0.9693569695
0.8496564177	0.9672468551
0.8518727263	0.9651254342
0.8540754172	0.9629921033
0.8562644053	0.9608465773
0.8584396058	0.9586886628
0.8606009346	0.9565180779
0.8627483079	0.9543341503
0.8648816428	0.9521359126
0.8670008566	0.9499225328
0.8691058673	0.9476934982
0.8711965934	0.9454487805
0.8732729541	0.9431883559
0.8753348689	0.9409119251
0.8773822582	0.938619403
0.8794150426	0.9363108491
0.8814331435	0.9339860058
0.8834364827	0.9316443486
0.8854249828	0.9292853457
0.8873985668	0.9269086132
0.8893571584	0.9245139851
0.8913006816	0.9221013706
0.8932290613	0.9196708176
0.895142223	0.9172228583
0.8970400924	0.9147581495
0.8989225962	0.9122769391
0.9007896616	0.9097792611
0.9026412162	0.9072651836
0.9044771885	0.9047346245
0.9062975073	0.9021871008
0.9081021023	0.8996218039
0.9098909035	0.897037947
0.9116638418	0.894434884
0.9134208485	0.8918120572
0.9151618556	0.8891690339
0.9168867959	0.8865053832
0.9185956024	0.8838207993
0.9202882091	0.8811150733
0.9219645505	0.8783880797
0.9236245617	0.8756399014
0.9252681784	0.8728703521
0.9268953371	0.8700789148
0.9285059748	0.8672650823
0.9301000291	0.8644283867
0.9316774383	0.8615684489
0.9332381415	0.8586849406
0.9347820781	0.8557773707
0.9363091886	0.8528452599
0.9378194136	0.8498880894
0.9393126949	0.8469050093
0.9407889746	0.8438951553
0.9422481956	0.8408578679
0.9436903014	0.8377924867
